transaction_id,user_id,amount,transaction_time,merchant_category,location,device_type,payment_method,failed_attempts,is_fraud
118615,1434,95955.96,2026-01-28 23:15:25,Food,Delhi,Mobile,Wallet,4,False
118616,1370,37525.31,2026-04-26 23:46:49,Jewelry,Delhi,POS,Net Banking,4,False
118617,701,81868.75,2026-05-07 05:59:07,Jewelry,Delhi,POS,Net Banking,5,False
118618,822,78221.39,2026-01-01 00:47:40,Electronics,Chennai,POS,Card,1,False
118619,1876,25245.78,2026-04-19 10:36:43,Food,Pune,POS,UPI,2,False
118620,1093,134889.97,2026-03-07 03:10:28,Electronics,Bangalore,Web,Wallet,4,True
118621,766,20762.42,2026-05-08 04:53:43,Electronics,Pune,Web,Net Banking,3,False
118622,1070,39134.8,2026-06-03 20:54:03,Jewelry,Delhi,POS,Card,0,False
118623,820,4022.88,2026-04-06 01:24:37,Luxury,Bangalore,Web,Card,2,False
118624,712,93342.96,2026-06-23 12:33:49,Electronics,Pune,Mobile,UPI,0,False
118625,1814,70282.44,2026-04-11 01:48:54,Luxury,Hyderabad,Mobile,UPI,2,False
118626,1352,24036.87,2026-04-04 14:19:18,Electronics,Mumbai,Web,Net Banking,4,False
118627,1316,149636.13,2026-05-12 13:01:33,Electronics,Chennai,Web,Wallet,3,False
118628,570,115990.11,2026-03-31 03:45:13,Luxury,Bangalore,Web,Card,3,True
118629,618,86964.03,2026-06-06 05:01:59,Electronics,Chennai,Mobile,Wallet,4,False
118630,758,137595.99,2026-04-15 02:38:28,Electronics,Delhi,POS,Card,5,True
118631,1927,2361.88,2026-01-04 03:22:43,Luxury,Hyderabad,Mobile,Net Banking,0,False
118632,1348,3177.46,2026-05-22 16:00:53,Luxury,Delhi,Web,Card,3,False
118633,1996,117862.12,2026-03-07 11:17:17,Food,Pune,Mobile,Wallet,2,False
118634,1775,127395.78,2026-02-09 02:19:08,Food,Hyderabad,Web,Net Banking,0,False
118635,727,73559.56,2026-03-31 20:48:08,Luxury,Hyderabad,Mobile,UPI,2,False
118636,1152,87906.15,2026-01-22 08:30:12,Luxury,Chennai,Mobile,Wallet,3,False
118637,760,146143.92,2026-01-05 20:45:45,Luxury,Hyderabad,Web,UPI,3,False
118638,684,67362.84,2026-05-05 22:55:52,Luxury,Delhi,Mobile,UPI,5,False
118639,555,49171.11,2026-05-29 04:09:53,Luxury,Delhi,Web,Net Banking,3,False
118640,688,129472.82,2026-02-20 01:37:56,Jewelry,Chennai,Mobile,UPI,0,False
118641,1377,118412.62,2026-01-15 17:26:55,Luxury,Bangalore,Mobile,Card,3,False
118642,1264,131408.45,2026-05-19 09:53:16,Luxury,Pune,Mobile,Wallet,5,False
118643,1976,70162.36,2026-02-07 00:15:31,Food,Delhi,Web,Wallet,1,False
118644,1696,90138.7,2026-05-12 15:56:19,Electronics,Bangalore,Web,Wallet,2,False
118645,1975,129211.52,2026-02-26 19:07:18,Electronics,Hyderabad,POS,UPI,3,False
118646,1177,93487.6,2026-06-03 15:24:38,Luxury,Mumbai,POS,Wallet,0,False
118647,1111,85737.78,2026-01-22 11:34:20,Jewelry,Delhi,Web,Wallet,0,False
118648,1432,21845.78,2026-05-17 18:35:31,Electronics,Hyderabad,POS,UPI,0,False
118649,1079,35944.63,2026-04-12 05:00:33,Jewelry,Pune,Mobile,Wallet,3,False
118650,1476,149137.1,2026-01-13 07:18:48,Food,Mumbai,Mobile,UPI,2,False
118651,988,41650.41,2026-01-22 23:12:29,Electronics,Pune,POS,Wallet,0,False
118652,1876,105159.09,2026-05-29 00:47:16,Electronics,Bangalore,Mobile,Net Banking,0,False
118653,1178,11014.15,2026-03-02 04:51:25,Electronics,Pune,Web,UPI,0,False
118654,1527,111843.17,2026-06-12 10:18:27,Electronics,Pune,Mobile,UPI,4,False
118655,1697,109564.09,2026-05-04 12:29:57,Jewelry,Delhi,POS,UPI,5,False
118656,1129,66327.49,2026-03-06 05:20:05,Food,Hyderabad,POS,Wallet,0,False
118657,523,31808.6,2026-03-07 22:27:11,Electronics,Bangalore,Mobile,UPI,2,False
118658,1785,27931.99,2026-06-11 14:52:12,Luxury,Bangalore,Web,UPI,4,False
118659,730,145203.54,2026-03-16 10:00:07,Food,Chennai,POS,UPI,3,False
118660,1087,132179.56,2026-06-12 09:09:09,Electronics,Mumbai,Web,Card,4,False
118661,1978,12946.67,2026-03-27 01:46:52,Electronics,Hyderabad,POS,Wallet,1,False
118662,1403,41202.45,2026-05-17 15:57:42,Jewelry,Hyderabad,POS,Net Banking,4,False
118663,1498,60470.67,2026-06-23 13:47:29,Electronics,Mumbai,Web,Card,3,False
118664,716,30295.14,2026-05-09 18:29:19,Food,Hyderabad,Mobile,Wallet,5,False
118665,1559,16734.27,2026-04-28 00:40:50,Luxury,Pune,Web,Wallet,0,False
118666,1358,7027.09,2026-01-30 03:18:33,Food,Bangalore,Mobile,UPI,4,False
118667,735,118331.74,2026-01-04 20:22:14,Electronics,Delhi,Web,UPI,0,False
118668,1849,115470.15,2026-01-09 20:50:00,Jewelry,Chennai,Web,UPI,3,False
118669,1089,121629.67,2026-06-17 11:16:04,Food,Chennai,POS,Net Banking,1,False
118670,1366,74869.92,2026-01-26 07:16:18,Luxury,Delhi,POS,Wallet,5,False
118671,1536,144958.48,2026-03-27 06:09:33,Food,Mumbai,Mobile,UPI,2,False
118672,1351,118147.17,2026-02-08 17:52:21,Luxury,Hyderabad,Mobile,Net Banking,1,False
118673,1790,76127.51,2026-06-22 10:58:34,Electronics,Mumbai,Mobile,Net Banking,1,False
118674,1220,144686.68,2026-05-01 06:58:52,Jewelry,Delhi,POS,Card,5,False
118675,681,148135.18,2026-02-14 12:52:20,Jewelry,Delhi,Web,UPI,1,False
118676,743,29180.66,2026-03-16 06:26:09,Electronics,Mumbai,Mobile,Card,0,False
118677,700,86656.32,2026-04-24 08:55:59,Electronics,Chennai,Web,Card,5,False
118678,1489,112386.72,2026-05-18 10:40:25,Food,Delhi,Mobile,UPI,5,False
118679,1133,93172.57,2026-06-18 01:21:46,Jewelry,Chennai,Mobile,Net Banking,4,True
118680,569,97860.31,2026-06-23 23:39:38,Jewelry,Mumbai,Web,Net Banking,1,False
118681,841,32415.47,2026-04-14 22:21:42,Jewelry,Chennai,POS,UPI,0,False
118682,1535,86480.51,2026-04-11 01:41:56,Luxury,Chennai,Web,Wallet,0,False
118683,1652,92873.05,2026-02-14 17:54:56,Food,Bangalore,Mobile,Wallet,2,False
118684,1614,66795.24,2026-02-18 16:01:28,Electronics,Mumbai,Web,UPI,2,False
118685,1112,89686.72,2026-06-13 20:45:48,Luxury,Chennai,POS,Card,5,False
118686,918,145774.16,2026-04-26 02:40:59,Food,Mumbai,POS,Net Banking,3,True
118687,1582,27565.78,2026-06-16 10:59:04,Jewelry,Pune,Web,Wallet,3,False
118688,1549,48291.48,2026-05-24 09:47:30,Electronics,Pune,Mobile,Net Banking,1,False
118689,1927,50543.33,2026-06-17 22:06:04,Jewelry,Hyderabad,Mobile,UPI,0,False
118690,1129,80388.15,2026-02-27 07:03:08,Luxury,Delhi,Web,UPI,1,False
118691,1776,3560.72,2026-04-02 22:20:35,Jewelry,Mumbai,POS,Wallet,0,False
118692,1187,10231.93,2026-05-12 11:16:33,Food,Bangalore,POS,Card,3,False
118693,1768,144861.01,2026-06-21 23:39:26,Luxury,Mumbai,POS,Wallet,4,False
118694,690,70086.63,2026-05-19 06:46:36,Electronics,Bangalore,Mobile,Net Banking,1,False
118695,1659,80347.53,2026-05-18 18:51:06,Jewelry,Hyderabad,Mobile,UPI,4,False
118696,1548,92424.24,2026-06-05 20:50:14,Electronics,Delhi,Web,UPI,5,False
118697,1790,101838.09,2026-04-12 20:05:24,Jewelry,Chennai,POS,Wallet,2,False
118698,920,102001.5,2026-03-13 14:02:00,Food,Pune,POS,Net Banking,2,False
118699,1330,58051.06,2026-04-01 12:50:04,Electronics,Chennai,Web,Card,3,False
118700,1520,138068.25,2026-02-10 22:37:11,Food,Pune,Mobile,Net Banking,4,False
118701,1872,25488.34,2026-06-16 07:03:48,Food,Hyderabad,Web,Card,5,False
118702,1270,97222.49,2026-05-11 18:28:41,Food,Mumbai,POS,UPI,4,False
118703,953,114493.37,2026-03-05 21:36:10,Luxury,Chennai,Web,Net Banking,2,False
118704,880,131741.18,2026-03-24 03:54:12,Electronics,Mumbai,Mobile,Net Banking,0,False
118705,1153,86621.68,2026-03-24 23:53:34,Electronics,Mumbai,Web,UPI,4,False
118706,540,23094.06,2026-06-20 10:04:58,Food,Delhi,POS,Card,2,False
118707,888,6535.9,2026-05-04 13:43:10,Electronics,Chennai,Web,UPI,5,False
118708,1215,134608.26,2026-05-15 18:40:55,Luxury,Pune,Mobile,Wallet,0,False
118709,1835,47275.27,2026-02-15 22:57:09,Electronics,Pune,Mobile,Wallet,1,False
118710,1099,76280.4,2026-05-18 22:06:29,Luxury,Mumbai,POS,Card,5,False
118711,1568,99281.06,2026-01-29 10:30:18,Food,Hyderabad,Mobile,Wallet,0,False
118712,1245,28023.02,2026-05-21 12:53:40,Jewelry,Bangalore,Mobile,Card,1,False
118713,606,18387.05,2026-02-03 04:31:19,Luxury,Hyderabad,POS,Card,4,False
118714,686,19330.99,2026-05-01 11:31:32,Jewelry,Delhi,Mobile,Wallet,3,False
118715,1548,50992.64,2026-03-05 05:27:43,Electronics,Delhi,Mobile,Card,2,False
118716,938,39604.37,2026-04-24 16:05:22,Food,Bangalore,Web,Net Banking,2,False
118717,1695,106739.91,2026-06-08 12:23:14,Food,Pune,POS,Card,4,False
118718,633,33766.35,2026-02-01 06:42:36,Jewelry,Pune,POS,Card,4,False
118719,1809,100642.28,2026-02-20 09:04:41,Food,Bangalore,POS,UPI,1,False
118720,1321,102954.71,2026-01-04 11:19:39,Jewelry,Hyderabad,POS,Net Banking,0,False
118721,1874,121644.11,2026-04-03 07:46:51,Electronics,Hyderabad,POS,UPI,2,False
118722,761,95895.9,2026-01-24 10:11:03,Food,Delhi,POS,Wallet,0,False
118723,1925,8604.26,2026-05-12 07:55:13,Electronics,Mumbai,POS,Net Banking,2,False
118724,906,3018.36,2026-04-25 11:39:48,Jewelry,Pune,Mobile,UPI,5,False
118725,1680,116086.21,2026-04-16 15:38:18,Luxury,Delhi,Web,UPI,0,False
118726,1620,31736.04,2026-03-31 02:42:58,Luxury,Chennai,Web,UPI,3,False
118727,956,98641.08,2026-06-23 05:18:27,Electronics,Mumbai,POS,Card,2,False
118728,1874,103538.09,2026-05-20 17:08:38,Luxury,Chennai,Web,UPI,4,False
118729,1521,41104.56,2026-06-13 21:29:10,Luxury,Bangalore,Web,UPI,5,False
118730,649,35714.86,2026-05-24 21:47:28,Food,Pune,Web,Net Banking,4,False
118731,1097,119603.89,2026-01-09 23:25:50,Luxury,Pune,POS,Card,3,False
118732,790,88371.22,2026-02-01 03:20:00,Electronics,Chennai,POS,Card,3,True
118733,1156,1751.84,2026-05-04 03:39:14,Luxury,Pune,POS,UPI,1,False
118734,1398,40861.44,2026-06-19 21:31:07,Luxury,Chennai,Mobile,UPI,2,False
118735,1803,58563.62,2026-06-12 04:03:28,Jewelry,Mumbai,Mobile,Wallet,1,False
118736,788,69640.81,2026-01-10 16:35:41,Food,Pune,Web,Wallet,0,False
118737,1179,130422.9,2026-06-11 03:51:12,Luxury,Mumbai,Web,Wallet,3,True
118738,1257,66595.5,2026-02-03 23:58:11,Jewelry,Mumbai,Mobile,Wallet,3,False
118739,831,63542.31,2026-02-04 19:18:19,Electronics,Chennai,POS,Wallet,2,False
118740,529,87113.68,2026-06-04 00:59:58,Electronics,Mumbai,POS,Net Banking,2,False
118741,1302,75727.0,2026-05-23 12:59:30,Luxury,Pune,Web,Net Banking,0,False
118742,942,9242.56,2026-03-12 17:11:23,Jewelry,Bangalore,POS,Net Banking,0,False
118743,880,98480.38,2026-02-26 20:16:29,Jewelry,Chennai,Web,UPI,5,False
118744,853,5169.42,2026-03-27 22:57:36,Jewelry,Pune,POS,Wallet,2,False
118745,1206,10604.21,2026-02-16 17:23:06,Luxury,Delhi,Mobile,Wallet,4,False
118746,627,119676.95,2026-01-08 20:08:23,Luxury,Mumbai,Mobile,UPI,3,False
118747,748,82490.42,2026-03-05 22:31:25,Food,Chennai,Web,Card,5,False
118748,664,61346.67,2026-05-29 08:44:31,Jewelry,Bangalore,POS,UPI,0,False
118749,938,3948.08,2026-02-05 13:01:04,Luxury,Pune,POS,UPI,4,False
118750,1206,147156.22,2026-04-28 22:28:30,Food,Mumbai,Mobile,Net Banking,4,False
118751,1706,86601.22,2026-04-03 21:58:36,Luxury,Mumbai,Web,UPI,0,False
118752,594,58161.46,2026-04-17 00:49:36,Jewelry,Pune,Web,Card,1,False
118753,1550,123488.01,2026-03-08 09:56:38,Food,Bangalore,Web,Wallet,5,False
118754,1932,13089.29,2026-02-16 19:19:13,Electronics,Bangalore,POS,Card,0,False
118755,1371,50483.28,2026-04-12 10:38:10,Food,Delhi,POS,Wallet,1,False
118756,933,82014.61,2026-06-22 14:07:49,Jewelry,Mumbai,POS,UPI,3,False
118757,1670,109569.46,2026-02-17 04:50:31,Luxury,Bangalore,POS,Wallet,0,False
118758,607,54078.65,2026-03-15 13:19:07,Electronics,Hyderabad,Web,Wallet,2,False
118759,1296,109197.98,2026-05-16 12:50:31,Electronics,Pune,Mobile,UPI,2,False
118760,1991,111581.69,2026-04-28 06:43:20,Luxury,Hyderabad,POS,Wallet,5,False
118761,759,49243.08,2026-04-14 09:43:33,Electronics,Bangalore,POS,Wallet,3,False
118762,1923,6033.65,2026-01-09 23:27:21,Luxury,Mumbai,Web,UPI,0,False
118763,1355,81016.16,2026-01-15 21:40:43,Electronics,Hyderabad,Mobile,Card,2,False
118764,507,71427.94,2026-06-08 13:38:53,Luxury,Hyderabad,Mobile,Wallet,3,False
118765,869,3289.18,2026-01-02 06:46:04,Food,Bangalore,Web,Net Banking,2,False
118766,1652,135912.45,2026-06-01 10:33:24,Luxury,Delhi,Mobile,UPI,1,False
118767,999,146301.49,2026-04-30 14:08:34,Food,Hyderabad,Web,Wallet,0,False
118768,1321,104342.76,2026-03-19 04:49:28,Food,Pune,POS,Net Banking,4,True
118769,1110,1630.62,2026-05-13 08:15:05,Luxury,Pune,Mobile,Wallet,1,False
118770,1192,100910.09,2026-06-13 03:57:08,Luxury,Delhi,Web,UPI,0,False
118771,1345,117982.85,2026-04-01 23:05:13,Food,Chennai,Web,UPI,1,False
118772,941,91107.14,2026-05-26 18:11:03,Food,Delhi,Web,Wallet,3,False
118773,902,141252.44,2026-04-20 22:23:34,Jewelry,Delhi,Mobile,Wallet,4,False
118774,1277,121947.54,2026-03-01 03:27:54,Jewelry,Mumbai,Mobile,Card,1,False
118775,1241,105318.95,2026-05-07 09:24:00,Luxury,Delhi,Mobile,UPI,4,False
118776,974,68723.98,2026-01-14 10:49:42,Food,Mumbai,Web,UPI,3,False
118777,1482,60869.49,2026-06-18 22:52:58,Food,Hyderabad,Mobile,UPI,2,False
118778,1729,77601.51,2026-02-22 06:43:02,Food,Delhi,Web,Net Banking,3,False
118779,1688,22651.13,2026-05-04 21:00:54,Jewelry,Bangalore,Mobile,Net Banking,0,False
118780,1812,125217.06,2026-03-29 21:59:16,Jewelry,Hyderabad,POS,UPI,2,False
118781,1599,17117.55,2026-03-06 23:29:51,Jewelry,Bangalore,POS,Wallet,0,False
118782,1925,116043.54,2026-04-02 23:04:47,Electronics,Chennai,Web,UPI,0,False
118783,940,52207.41,2026-03-30 15:43:13,Food,Hyderabad,POS,UPI,2,False
118784,1976,98957.31,2026-04-09 07:41:19,Food,Bangalore,POS,UPI,1,False
118785,692,112341.91,2026-02-07 08:04:42,Jewelry,Pune,POS,Card,1,False
118786,579,81443.48,2026-02-19 02:10:56,Luxury,Hyderabad,POS,Wallet,3,True
118787,1823,48217.95,2026-01-19 15:51:16,Luxury,Pune,Web,Net Banking,1,False
118788,1359,17313.46,2026-01-14 18:40:56,Jewelry,Chennai,Mobile,Net Banking,0,False
118789,1561,132174.18,2026-05-28 16:46:19,Electronics,Bangalore,POS,Net Banking,2,False
118790,1887,137192.71,2026-06-07 12:54:52,Food,Bangalore,POS,Card,5,False
118791,1155,39675.62,2026-05-15 23:43:26,Jewelry,Hyderabad,Mobile,Wallet,4,False
118792,840,59090.01,2026-01-18 16:46:23,Luxury,Bangalore,Web,Card,1,False
118793,1987,98468.63,2026-01-07 08:27:45,Luxury,Hyderabad,POS,Net Banking,5,False
118794,1454,16685.62,2026-04-21 12:02:26,Electronics,Hyderabad,Web,Wallet,5,False
118795,798,7565.69,2026-02-13 06:56:34,Jewelry,Pune,POS,Net Banking,0,False
118796,610,125361.92,2026-01-31 05:33:52,Electronics,Pune,Web,Wallet,5,False
118797,1861,110933.48,2026-01-10 23:32:55,Jewelry,Delhi,Web,Card,5,False
118798,546,53129.41,2026-03-22 23:50:14,Jewelry,Mumbai,POS,Wallet,3,False
118799,634,15081.66,2026-05-09 07:21:54,Luxury,Bangalore,Mobile,UPI,2,False
118800,1839,116374.11,2026-05-15 08:18:51,Food,Pune,POS,Card,5,False
118801,1196,43772.11,2026-04-15 06:43:45,Jewelry,Mumbai,POS,Card,4,False
118802,1876,97011.73,2026-05-25 20:22:18,Electronics,Hyderabad,Mobile,UPI,5,False
118803,1088,10710.87,2026-05-27 04:12:12,Jewelry,Hyderabad,Mobile,UPI,1,False
118804,1959,102572.05,2026-02-21 05:26:49,Luxury,Chennai,Mobile,Net Banking,5,False
118805,982,16084.06,2026-02-28 17:32:40,Food,Bangalore,Mobile,Wallet,4,False
118806,1891,39581.47,2026-02-08 20:05:46,Jewelry,Pune,Web,Net Banking,5,False
118807,1570,113927.88,2026-04-26 15:29:32,Jewelry,Mumbai,Mobile,UPI,0,False
118808,1583,141573.4,2026-03-18 15:05:34,Food,Hyderabad,Web,Net Banking,0,False
118809,979,90964.91,2026-05-09 04:43:35,Food,Chennai,Web,UPI,2,False
118810,1551,5083.75,2026-03-14 04:40:26,Food,Mumbai,POS,Wallet,3,False
118811,1040,7949.09,2026-05-27 15:52:09,Jewelry,Delhi,Mobile,Net Banking,1,False
118812,1702,25026.2,2026-06-08 06:31:00,Jewelry,Bangalore,Web,Net Banking,0,False
118813,1468,64416.62,2026-04-25 12:56:23,Jewelry,Delhi,Web,Card,3,False
118814,1540,94610.09,2026-02-24 05:35:54,Food,Hyderabad,POS,Net Banking,4,False
118815,1821,128216.42,2026-02-14 05:09:52,Food,Delhi,Web,Card,5,False
118816,1380,28158.41,2026-05-12 20:17:59,Food,Hyderabad,Mobile,Wallet,5,False
118817,973,58172.25,2026-05-07 10:02:48,Luxury,Hyderabad,Web,Card,2,False
118818,1572,41911.61,2026-05-25 01:19:36,Jewelry,Delhi,Mobile,Card,5,False
118819,1259,110783.93,2026-03-14 16:44:36,Electronics,Pune,POS,Net Banking,1,False
118820,630,35548.35,2026-01-26 05:50:17,Jewelry,Mumbai,Mobile,UPI,0,False
118821,1481,67163.81,2026-03-23 05:05:02,Jewelry,Chennai,Web,Net Banking,2,False
118822,1916,134987.81,2026-04-28 07:48:50,Electronics,Pune,Web,Card,1,False
118823,678,4646.63,2026-03-26 05:48:10,Food,Hyderabad,Web,Card,5,False
118824,1447,70600.79,2026-02-25 03:09:18,Food,Mumbai,Web,Wallet,1,False
118825,1587,25059.67,2026-05-07 20:46:47,Electronics,Bangalore,Web,UPI,1,False
118826,538,54204.52,2026-02-08 06:33:05,Food,Pune,Web,Card,3,False
118827,840,74652.08,2026-03-10 07:52:14,Electronics,Mumbai,Mobile,Net Banking,3,False
118828,867,17081.08,2026-01-03 04:32:08,Luxury,Hyderabad,Mobile,Card,5,False
118829,1674,138249.94,2026-06-13 18:42:02,Luxury,Bangalore,POS,Net Banking,5,False
118830,1661,119569.01,2026-03-18 22:04:35,Jewelry,Pune,Mobile,UPI,3,False
118831,1233,112054.87,2026-03-14 17:06:58,Food,Chennai,Web,Card,2,False
118832,1627,18107.25,2026-04-09 03:43:02,Jewelry,Hyderabad,Mobile,Card,0,False
118833,1150,140830.52,2026-06-23 02:21:00,Jewelry,Hyderabad,POS,Wallet,2,False
118834,1426,48547.46,2026-01-20 10:57:03,Food,Pune,Mobile,Card,4,False
118835,1547,86782.02,2026-01-08 15:25:01,Food,Chennai,POS,Wallet,2,False
118836,690,868.01,2026-02-26 05:00:27,Electronics,Bangalore,Web,UPI,1,False
118837,1892,23641.74,2026-05-22 11:01:45,Electronics,Mumbai,POS,Net Banking,1,False
118838,1215,19694.74,2026-02-13 21:28:03,Electronics,Bangalore,POS,UPI,3,False
118839,1430,51961.74,2026-06-12 09:11:48,Food,Bangalore,POS,Card,2,False
118840,1941,64535.18,2026-06-13 08:24:12,Electronics,Hyderabad,Mobile,Card,2,False
118841,667,91637.27,2026-05-14 17:20:56,Electronics,Pune,Web,Net Banking,3,False
118842,1188,25734.32,2026-02-12 10:47:39,Luxury,Pune,Web,Card,3,False
118843,1169,110869.36,2026-03-12 22:11:04,Jewelry,Delhi,POS,Wallet,4,False
118844,1661,106059.17,2026-04-27 00:16:37,Electronics,Mumbai,Web,UPI,4,True
118845,955,35444.25,2026-05-02 08:50:49,Electronics,Hyderabad,Mobile,Card,3,False
118846,1908,114294.28,2026-05-18 10:10:42,Food,Bangalore,Web,Card,1,False
118847,780,31598.89,2026-06-22 23:01:13,Luxury,Bangalore,Web,Net Banking,4,False
118848,513,50828.31,2026-04-02 16:08:24,Jewelry,Mumbai,Mobile,Card,5,False
118849,638,117541.92,2026-02-18 05:08:51,Jewelry,Bangalore,Web,UPI,4,False
118850,1248,118979.07,2026-02-20 08:17:56,Food,Chennai,Mobile,Net Banking,2,False
118851,1217,3001.53,2026-02-11 21:34:17,Electronics,Pune,Web,Net Banking,0,False
118852,791,61158.64,2026-01-07 09:31:30,Luxury,Mumbai,Web,Wallet,5,False
118853,593,46491.09,2026-05-07 21:35:43,Luxury,Chennai,POS,Card,5,False
118854,850,112317.51,2026-04-26 00:40:58,Electronics,Chennai,Mobile,UPI,1,False
118855,524,147846.39,2026-03-07 07:15:33,Luxury,Hyderabad,Web,Wallet,4,False
118856,1044,77198.04,2026-03-02 08:45:44,Electronics,Hyderabad,Mobile,UPI,0,False
118857,615,106715.42,2026-03-01 03:19:39,Luxury,Delhi,Web,Card,1,False
118858,1598,53496.31,2026-06-16 20:43:16,Luxury,Mumbai,POS,Net Banking,5,False
118859,747,119183.41,2026-02-02 03:26:27,Jewelry,Chennai,Web,Card,0,False
118860,1206,27850.3,2026-04-10 14:10:14,Jewelry,Pune,Web,Net Banking,4,False
118861,1553,128248.93,2026-04-24 21:18:15,Jewelry,Bangalore,POS,Card,1,False
118862,1263,38189.89,2026-03-02 07:21:36,Luxury,Delhi,Mobile,Net Banking,1,False
118863,1767,140600.88,2026-06-21 20:19:10,Food,Mumbai,Web,UPI,5,False
118864,608,148775.63,2026-04-04 15:11:55,Luxury,Mumbai,POS,Wallet,4,False
118865,1291,145296.2,2026-01-06 08:52:16,Food,Bangalore,POS,Net Banking,4,False
118866,1504,31624.47,2026-02-07 22:19:42,Jewelry,Pune,POS,Card,1,False
118867,1140,72579.74,2026-04-01 02:10:06,Electronics,Bangalore,POS,UPI,0,False
118868,1479,141257.04,2026-06-08 05:42:26,Food,Pune,Web,UPI,3,False
118869,591,28565.01,2026-03-09 11:28:44,Food,Pune,POS,UPI,5,False
118870,1266,95962.73,2026-02-16 07:23:02,Food,Bangalore,Web,Card,4,False
118871,1366,91605.44,2026-03-17 14:43:58,Electronics,Chennai,POS,Card,2,False
118872,1976,136979.0,2026-06-19 03:28:24,Electronics,Mumbai,Mobile,UPI,1,False
118873,1031,149946.12,2026-05-29 05:59:10,Luxury,Chennai,Web,Wallet,4,False
118874,656,1740.03,2026-04-03 20:53:56,Luxury,Mumbai,POS,Wallet,1,False
118875,1666,56131.41,2026-03-28 20:48:09,Electronics,Chennai,Mobile,Card,1,False
118876,1823,93412.05,2026-04-24 02:59:40,Electronics,Hyderabad,Mobile,UPI,1,False
118877,1194,97683.23,2026-02-09 19:43:45,Electronics,Mumbai,Mobile,Wallet,4,False
118878,1882,75821.86,2026-01-22 15:52:29,Food,Hyderabad,POS,Wallet,3,False
118879,726,136219.56,2026-05-14 20:52:09,Electronics,Bangalore,Web,Net Banking,3,False
118880,1194,24682.4,2026-03-13 01:13:46,Luxury,Bangalore,Mobile,Card,1,False
118881,1655,142453.57,2026-03-03 15:23:15,Electronics,Mumbai,POS,Wallet,3,False
118882,755,45166.01,2026-05-09 23:41:23,Electronics,Mumbai,POS,UPI,5,False
118883,976,62925.74,2026-03-15 20:02:23,Electronics,Hyderabad,Web,Wallet,5,False
118884,1105,131820.82,2026-03-20 16:34:44,Luxury,Delhi,Mobile,Net Banking,3,False
118885,536,40977.69,2026-05-17 06:21:28,Electronics,Delhi,POS,Net Banking,1,False
118886,526,79184.92,2026-01-25 23:21:42,Food,Chennai,Web,Card,0,False
118887,1077,39991.16,2026-05-28 13:41:28,Luxury,Bangalore,Mobile,Wallet,5,False
118888,1204,6681.15,2026-01-14 13:22:23,Jewelry,Chennai,Web,Card,0,False
118889,554,22414.13,2026-05-06 09:18:19,Food,Delhi,POS,UPI,1,False
118890,1850,76050.14,2026-06-23 11:33:20,Electronics,Chennai,Web,UPI,0,False
118891,1160,31081.76,2026-02-10 04:29:59,Jewelry,Pune,POS,Card,2,False
118892,1067,98019.89,2026-01-08 03:24:23,Jewelry,Bangalore,Mobile,Wallet,1,False
118893,1264,101497.24,2026-05-02 04:53:12,Food,Bangalore,Mobile,Net Banking,3,True
118894,1376,136843.38,2026-05-27 21:56:55,Food,Mumbai,POS,Wallet,3,False
118895,522,124253.87,2026-05-13 20:53:59,Electronics,Bangalore,Web,Wallet,4,False
118896,1765,144203.67,2026-02-15 15:40:37,Food,Pune,POS,Card,1,False
118897,1764,141769.83,2026-05-16 03:17:51,Electronics,Bangalore,Mobile,Card,1,False
118898,743,86762.4,2026-04-11 07:43:01,Luxury,Hyderabad,POS,Net Banking,2,False
118899,1082,9213.17,2026-03-08 23:28:13,Luxury,Chennai,POS,UPI,0,False
118900,1290,127453.63,2026-05-29 10:50:45,Food,Chennai,POS,Net Banking,2,False
118901,668,11457.29,2026-03-31 23:43:25,Jewelry,Hyderabad,Web,Card,3,False
118902,1872,120178.17,2026-01-18 06:06:29,Electronics,Delhi,Mobile,Wallet,1,False
118903,1218,112411.12,2026-04-23 17:28:42,Luxury,Delhi,POS,UPI,2,False
118904,1513,129305.93,2026-04-20 16:33:24,Luxury,Hyderabad,Mobile,Wallet,0,False
118905,696,122663.64,2026-05-07 17:47:38,Food,Mumbai,POS,Card,5,False
118906,1923,108925.63,2026-05-09 13:51:56,Luxury,Delhi,Web,Wallet,5,False
118907,1444,111780.92,2026-02-18 22:47:50,Food,Chennai,Mobile,UPI,4,False
118908,1264,2844.37,2026-02-12 00:21:25,Luxury,Delhi,Mobile,Net Banking,2,False
118909,1401,16459.73,2026-05-03 17:55:08,Jewelry,Chennai,Web,UPI,3,False
118910,784,92881.0,2026-04-08 18:16:39,Jewelry,Hyderabad,POS,UPI,0,False
118911,1393,66752.88,2026-06-16 12:53:44,Luxury,Mumbai,POS,Card,3,False
118912,654,129591.48,2026-05-08 23:52:50,Food,Chennai,Mobile,Card,5,False
118913,662,103232.52,2026-01-08 17:16:10,Food,Delhi,POS,Card,1,False
118914,590,24732.98,2026-04-24 17:40:43,Electronics,Chennai,POS,Card,4,False
118915,1883,48383.42,2026-03-05 00:07:17,Jewelry,Bangalore,Web,Wallet,2,False
118916,580,144276.07,2026-02-01 03:17:23,Jewelry,Pune,Mobile,Net Banking,4,True
118917,1003,13982.4,2026-03-07 17:31:05,Electronics,Hyderabad,POS,UPI,4,False
